"","id","celebrate","main_dish","main_dish_other","main_prep","main_prep_other","stuffing","stuffing_other","cranberry","cranberry_other","gravy","side1","side2","side3","side4","side5","side6","side7","side8","side9","side10","side11","side12","side13","side14","side15","pie1","pie2","pie3","pie4","pie5","pie6","pie7","pie8","pie9","pie10","pie11","pie12","pie13","dessert1","dessert2","dessert3","dessert4","dessert5","dessert6","dessert7","dessert8","dessert9","dessert10","dessert11","dessert12","prayer","travel","watch_program","kids_table_age","hometown_friends","friendsgiving","black_friday","work_retail","work_black_friday","community_type","age","gender","family_income","us_region"
"671",4336625061,"Yes","Turkey",NA,"Roasted",NA,"Bread-based",NA,"Canned",NA,"Yes","Brussel sprouts",NA,NA,NA,NA,NA,NA,NA,"Mashed potatoes","Rolls/biscuits",NA,NA,"Yams/sweet potato casserole",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pumpkin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,NA,"Yes","Thanksgiving is happening at my home--I won't travel at all","Macy's Parade","10 or younger","Yes","No","No","No",NA,"Suburban","45 - 59","Male","$125,000 to $149,999","South Atlantic"
"672",4336623766,"Yes","Turkey",NA,"Roasted",NA,"Bread-based",NA,"Canned",NA,"Yes",NA,NA,NA,"Corn",NA,NA,NA,NA,NA,"Rolls/biscuits",NA,NA,"Yams/sweet potato casserole",NA,NA,"Apple",NA,NA,NA,NA,"Key lime",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,NA,"No","Thanksgiving is happening at my home--I won't travel at all",NA,"11","No","No","No","No",NA,"Suburban","60+","Male","$175,000 to $199,999","South Atlantic"
"673",4336620413,"Yes","Turkey",NA,"Fried",NA,"Other (please specify)","Both bread and rice","None",NA,"Yes","Brussel sprouts",NA,"Cauliflower","Corn",NA,NA,"Green beans/green bean casserole","Macaroni and cheese","Mashed potatoes","Rolls/biscuits","Squash",NA,"Yams/sweet potato casserole",NA,NA,"Apple",NA,NA,NA,NA,"Key lime",NA,"Pecan","Pumpkin","Sweet Potato",NA,NA,NA,NA,NA,"Brownies",NA,NA,"Cookies",NA,"Ice cream",NA,NA,NA,NA,"Yes","Thanksgiving is out of town but not too far--it's a drive of a few hours or less","Macy's Parade","21 or older","No","No","No","No",NA,"Suburban","18 - 29","Male","$0 to $9,999","South Atlantic"
"674",4336618877,"Yes","Turkey",NA,"Fried",NA,"Bread-based",NA,"None",NA,"Yes",NA,NA,NA,"Corn",NA,"Fruit salad",NA,"Macaroni and cheese","Mashed potatoes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pecan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,NA,"Yes","Thanksgiving is local--it will take place in the town I live in",NA,"10 or younger","No","No","No","No",NA,"Rural","45 - 59","Male","$50,000 to $74,999","South Atlantic"
"675",4336618002,"Yes","Turkey",NA,"Roasted",NA,"Bread-based",NA,"Homemade",NA,"Yes",NA,NA,NA,NA,NA,NA,"Green beans/green bean casserole",NA,"Mashed potatoes","Rolls/biscuits",NA,"Vegetable salad","Yams/sweet potato casserole",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pumpkin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ice cream",NA,NA,NA,NA,"No","Thanksgiving is happening at my home--I won't travel at all","Macy's Parade","10 or younger","No","No","No","No",NA,"Rural","45 - 59","Male","$125,000 to $149,999","New England"
"676",4336614170,"Yes","Turkey",NA,"Baked",NA,"Bread-based",NA,"Canned",NA,"Yes","Brussel sprouts","Carrots","Cauliflower","Corn","Cornbread",NA,"Green beans/green bean casserole",NA,"Mashed potatoes","Rolls/biscuits",NA,NA,"Yams/sweet potato casserole",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,NA,"No","Thanksgiving is out of town and far away--I have to drive several hours or fly","Macy's Parade","21 or older","Yes","Yes","No","No",NA,"Suburban","30 - 44","Female","$25,000 to $49,999","South Atlantic"
"677",4336612504,"Yes","Turkey",NA,"I don't know",NA,"Bread-based",NA,"Homemade",NA,"Yes",NA,NA,NA,"Corn","Cornbread",NA,"Green beans/green bean casserole","Macaroni and cheese","Mashed potatoes","Rolls/biscuits",NA,NA,"Yams/sweet potato casserole",NA,NA,"Apple",NA,NA,NA,NA,NA,NA,"Pecan",NA,NA,NA,NA,NA,NA,NA,"Brownies",NA,NA,"Cookies",NA,NA,NA,NA,NA,NA,"Yes","Thanksgiving is local--it will take place in the town I live in","Macy's Parade","15","Yes","Yes","Yes","No",NA,"Urban","18 - 29","Female","$125,000 to $149,999","East North Central"
"678",4336611982,"Yes","Ham/Pork",NA,"Baked",NA,"None",NA,"Canned",NA,"No",NA,NA,NA,NA,NA,NA,"Green beans/green bean casserole",NA,NA,"Rolls/biscuits",NA,NA,"Yams/sweet potato casserole",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pumpkin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,NA,"Yes","Thanksgiving is out of town but not too far--it's a drive of a few hours or less",NA,"10 or younger","No","No","No","No",NA,"Suburban","30 - 44","Female","$75,000 to $99,999","South Atlantic"
"679",4336611199,"Yes","Turkey",NA,"Roasted",NA,"Other (please specify)","Fried Stuffing","Homemade",NA,"Yes",NA,NA,NA,NA,NA,NA,"Green beans/green bean casserole","Macaroni and cheese","Mashed potatoes","Rolls/biscuits",NA,NA,"Yams/sweet potato casserole","Other (please specify)","broccoli","Apple",NA,NA,"Chocolate","Coconut cream",NA,NA,"Pecan","Pumpkin",NA,NA,NA,NA,NA,NA,"Brownies",NA,NA,"Cookies",NA,NA,NA,NA,NA,NA,"Yes","Thanksgiving is local--it will take place in the town I live in",NA,"10 or younger","No","No","Yes","No",NA,"Suburban","30 - 44","Female","$125,000 to $149,999","East South Central"
"680",4336603089,"Yes","Turkey",NA,"Roasted",NA,"Bread-based",NA,"Canned",NA,"Yes","Brussel sprouts","Carrots",NA,"Corn",NA,NA,"Green beans/green bean casserole","Macaroni and cheese","Mashed potatoes","Rolls/biscuits",NA,"Vegetable salad","Yams/sweet potato casserole",NA,NA,NA,NA,NA,NA,NA,NA,"Peach",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cookies",NA,NA,"Peach cobbler",NA,NA,NA,"No","Thanksgiving is out of town but not too far--it's a drive of a few hours or less","Macy's Parade","12","No","No","No","No",NA,"Suburban","60+","Male","$150,000 to $174,999","New England"
"681",4336602707,"Yes","Turkey",NA,"Roasted",NA,"Bread-based",NA,"Homemade",NA,"Yes",NA,"Carrots",NA,NA,NA,"Fruit salad","Green beans/green bean casserole","Macaroni and cheese",NA,NA,NA,NA,"Yams/sweet potato casserole",NA,NA,NA,NA,NA,NA,"Coconut cream",NA,NA,NA,"Pumpkin",NA,NA,NA,NA,"Apple cobbler",NA,NA,NA,"Cheesecake",NA,NA,NA,"Peach cobbler",NA,NA,NA,"Yes","Thanksgiving is out of town but not too far--it's a drive of a few hours or less","Macy's Parade","13","No","No","Yes","Yes","No","Rural","18 - 29","Male","$0 to $9,999","West South Central"
"682",4336601397,"Yes","Turkey",NA,"Roasted",NA,"Bread-based",NA,"Canned",NA,"Yes",NA,NA,NA,NA,NA,NA,"Green beans/green bean casserole",NA,"Mashed potatoes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pumpkin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,NA,"No","Thanksgiving is happening at my home--I won't travel at all","Macy's Parade","21 or older","Yes","No","No","No",NA,"Suburban","30 - 44","Male","Prefer not to answer","West North Central"
"683",4336596402,"Yes","Turkey",NA,"Baked",NA,"Bread-based",NA,"Homemade",NA,"Yes","Brussel sprouts",NA,NA,"Corn","Cornbread",NA,"Green beans/green bean casserole",NA,"Mashed potatoes","Rolls/biscuits",NA,NA,"Yams/sweet potato casserole","Other (please specify)","Jello salad, dressing",NA,NA,"Cherry",NA,NA,NA,NA,"Pecan","Pumpkin",NA,NA,"Other (please specify)","Lemon Meringue",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,NA,"No","Thanksgiving is out of town but not too far--it's a drive of a few hours or less","Macy's Parade","16","No","No","Yes","No",NA,"Suburban","45 - 59","Female","$75,000 to $99,999","Mountain"
"684",4336594873,"Yes","Turkey",NA,"Baked",NA,"Bread-based",NA,"Canned",NA,"Yes",NA,NA,NA,"Corn",NA,NA,NA,"Macaroni and cheese",NA,"Rolls/biscuits","Squash",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pumpkin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other (please specify)","banana pudding","Yes","Thanksgiving is out of town but not too far--it's a drive of a few hours or less","Macy's Parade","12","No","No","No","No",NA,"Rural","60+","Female","Prefer not to answer","South Atlantic"
"685",4336594744,"Yes","Turkey",NA,"Baked",NA,"Bread-based",NA,"None",NA,"Yes",NA,NA,NA,NA,NA,NA,"Green beans/green bean casserole","Macaroni and cheese","Mashed potatoes","Rolls/biscuits",NA,NA,"Yams/sweet potato casserole",NA,NA,"Apple",NA,"Cherry",NA,NA,NA,NA,NA,"Pumpkin",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cookies",NA,NA,NA,NA,NA,NA,"Yes","Thanksgiving is out of town but not too far--it's a drive of a few hours or less","Macy's Parade","21 or older","Yes","Yes","No","No",NA,"Suburban","18 - 29","Female","$75,000 to $99,999","South Atlantic"
"686",4336594299,"Yes","Turkey",NA,"Baked",NA,"Bread-based",NA,"Canned",NA,"Yes",NA,NA,NA,"Corn",NA,NA,"Green beans/green bean casserole",NA,"Mashed potatoes","Rolls/biscuits",NA,NA,"Yams/sweet potato casserole",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pumpkin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,NA,"No","Thanksgiving is local--it will take place in the town I live in",NA,"11","No","No","No","No",NA,"Rural","60+","Male","$100,000 to $124,999","East North Central"
"687",4336593880,"Yes","Turkey",NA,"Baked",NA,"Bread-based",NA,"Canned",NA,"Yes",NA,"Carrots",NA,NA,NA,NA,"Green beans/green bean casserole",NA,"Mashed potatoes","Rolls/biscuits","Squash",NA,"Yams/sweet potato casserole",NA,NA,"Apple",NA,NA,NA,NA,NA,NA,NA,"Pumpkin",NA,NA,"Other (please specify)","Shoo fly",NA,NA,NA,NA,NA,"Cookies",NA,"Ice cream",NA,NA,NA,NA,"No","Thanksgiving is out of town but not too far--it's a drive of a few hours or less",NA,"21 or older","No","No","No","No",NA,"Suburban","45 - 59","Female","Prefer not to answer","New England"
"688",4336592653,"Yes","Turkey",NA,"Baked",NA,"Other (please specify)","Cornbread","Canned",NA,"Yes",NA,NA,NA,"Corn","Cornbread",NA,"Green beans/green bean casserole",NA,"Mashed potatoes","Rolls/biscuits",NA,"Vegetable salad","Yams/sweet potato casserole","Other (please specify)","Fieldpeas or crowders","Apple",NA,NA,NA,NA,NA,NA,"Pecan",NA,NA,NA,"Other (please specify)","Lemon",NA,NA,NA,NA,NA,NA,NA,"Ice cream",NA,NA,NA,NA,"Yes","Thanksgiving is happening at my home--I won't travel at all","Macy's Parade","10 or younger","No","No","No","No",NA,"Suburban","60+","Female","$125,000 to $149,999","South Atlantic"
"689",4336588155,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45 - 59","Male","$10,000 to $24,999",NA
"690",4336586686,"Yes","Turkey",NA,"Baked",NA,"Bread-based",NA,"Homemade",NA,"Yes",NA,"Carrots",NA,NA,"Cornbread",NA,NA,NA,"Mashed potatoes","Rolls/biscuits",NA,NA,"Yams/sweet potato casserole",NA,NA,"Apple",NA,NA,NA,NA,NA,NA,"Pecan","Pumpkin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fudge",NA,"Peach cobbler",NA,NA,NA,"Yes","Thanksgiving is out of town but not too far--it's a drive of a few hours or less",NA,"10 or younger","No","No","No","No",NA,"Suburban","18 - 29","Male","$75,000 to $99,999","West South Central"
"691",4336581703,"Yes","Turkey",NA,"Roasted",NA,"Bread-based",NA,"Homemade",NA,"Yes","Brussel sprouts","Carrots",NA,"Corn",NA,NA,NA,NA,"Mashed potatoes","Rolls/biscuits",NA,NA,"Yams/sweet potato casserole",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pecan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,NA,"No","Thanksgiving is out of town and far away--I have to drive several hours or fly","Macy's Parade","10 or younger","Yes","Yes","No","No",NA,"Rural","45 - 59","Male","$125,000 to $149,999","New England"
"692",4336580777,"Yes","Turkey",NA,"Baked",NA,"None",NA,"Canned",NA,"Yes",NA,NA,NA,"Corn",NA,NA,NA,"Macaroni and cheese",NA,"Rolls/biscuits",NA,NA,"Yams/sweet potato casserole",NA,NA,NA,NA,"Cherry",NA,NA,NA,NA,"Pecan",NA,"Sweet Potato",NA,NA,NA,NA,NA,NA,NA,NA,"Cookies",NA,NA,NA,NA,NA,NA,"Yes","Thanksgiving is out of town but not too far--it's a drive of a few hours or less","Macy's Parade","12","No","No","No","No",NA,"Suburban","45 - 59","Female","$25,000 to $49,999","South Atlantic"
"693",4336574897,"Yes","Turkey",NA,"Roasted",NA,"Bread-based",NA,"Canned",NA,"Yes",NA,NA,NA,NA,"Cornbread","Fruit salad","Green beans/green bean casserole","Macaroni and cheese","Mashed potatoes","Rolls/biscuits",NA,NA,"Yams/sweet potato casserole","Other (please specify)","chicken & dumplins",NA,NA,NA,NA,NA,NA,NA,"Pecan","Pumpkin",NA,NA,NA,NA,"Apple cobbler",NA,NA,NA,NA,NA,"Fudge","Ice cream",NA,NA,NA,NA,"Yes","Thanksgiving is local--it will take place in the town I live in","Macy's Parade","10 or younger","Yes","No","No","No",NA,"Rural","60+","Male","$50,000 to $74,999","South Atlantic"
"694",4336574336,"Yes","Turkey",NA,"Roasted",NA,"Bread-based",NA,"Homemade",NA,"Yes",NA,NA,NA,NA,NA,"Fruit salad","Green beans/green bean casserole",NA,"Mashed potatoes","Rolls/biscuits",NA,NA,"Yams/sweet potato casserole",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,NA,NA,NA,NA,NA,"Cheesecake",NA,NA,"Ice cream",NA,NA,NA,NA,"Yes","Thanksgiving is out of town but not too far--it's a drive of a few hours or less",NA,"10 or younger","Yes","Yes","No","No",NA,"Suburban","45 - 59","Male","$75,000 to $99,999","East North Central"
"695",4336574124,"Yes","Turkey",NA,"Roasted",NA,"Bread-based",NA,"Canned",NA,"No",NA,NA,NA,NA,NA,NA,"Green beans/green bean casserole",NA,NA,NA,NA,NA,"Yams/sweet potato casserole",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,NA,"No","Thanksgiving is local--it will take place in the town I live in",NA,"10 or younger","No","No","No","No",NA,"Urban","60+","Male","$10,000 to $24,999","West North Central"
"696",4336570007,"Yes","Turkey",NA,"Baked",NA,"Bread-based",NA,"Homemade",NA,"Yes",NA,NA,NA,NA,NA,NA,"Green beans/green bean casserole",NA,"Mashed potatoes","Rolls/biscuits","Squash","Vegetable salad","Yams/sweet potato casserole",NA,NA,"Apple",NA,NA,NA,NA,NA,NA,"Pecan","Pumpkin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,NA,"Yes","Thanksgiving is happening at my home--I won't travel at all","Macy's Parade","10 or younger","No","No","No","No",NA,"Rural","60+","Male","$200,000 and up","South Atlantic"
"697",4336566902,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30 - 44","Male","$200,000 and up","East North Central"
"698",4336559810,"Yes","Turkey",NA,"Roasted",NA,"Bread-based",NA,"Canned",NA,"Yes",NA,NA,NA,NA,NA,NA,"Green beans/green bean casserole",NA,"Mashed potatoes","Rolls/biscuits",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pumpkin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,NA,"Yes","Thanksgiving is local--it will take place in the town I live in",NA,"10 or younger","No","No","No","No",NA,"Suburban","45 - 59","Female","Prefer not to answer","West North Central"
"699",4336558932,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18 - 29","Male","$0 to $9,999","Middle Atlantic"
"700",4336557451,"Yes","Turkey",NA,"Fried",NA,"Bread-based",NA,"Homemade",NA,"Yes","Brussel sprouts","Carrots","Cauliflower","Corn","Cornbread","Fruit salad","Green beans/green bean casserole","Macaroni and cheese","Mashed potatoes","Rolls/biscuits","Squash","Vegetable salad","Yams/sweet potato casserole",NA,NA,"Apple",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Apple cobbler",NA,"Brownies","Carrot cake",NA,"Cookies","Fudge","Ice cream",NA,NA,NA,NA,"Yes","Thanksgiving is happening at my home--I won't travel at all","Macy's Parade","21 or older","Yes","Yes","No","No",NA,"Suburban","30 - 44","Female","$75,000 to $99,999","Middle Atlantic"
"701",4336554350,"Yes","Turkey",NA,"Roasted",NA,"Other (please specify)","meat","None",NA,"Yes",NA,NA,"Cauliflower","Corn",NA,NA,NA,NA,"Mashed potatoes","Rolls/biscuits","Squash",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,NA,"Yes","Thanksgiving is happening at my home--I won't travel at all",NA,"10 or younger","Yes","No","No","No",NA,"Suburban","45 - 59","Male","$200,000 and up","New England"
"702",4336549169,"Yes","Turkey",NA,"Baked",NA,"Bread-based",NA,"None",NA,"Yes",NA,NA,NA,"Corn",NA,NA,"Green beans/green bean casserole",NA,"Mashed potatoes","Rolls/biscuits",NA,NA,"Yams/sweet potato casserole",NA,NA,NA,NA,"Cherry",NA,NA,NA,NA,"Pecan","Pumpkin",NA,NA,NA,NA,NA,NA,NA,NA,"Cheesecake",NA,NA,NA,NA,NA,NA,NA,"Yes","Thanksgiving is local--it will take place in the town I live in","Macy's Parade","12","Yes","No","No","No",NA,"Suburban","45 - 59","Female","$50,000 to $74,999","East North Central"
"703",4336548962,"Yes","Turkey",NA,"Fried",NA,"Other (please specify)","Cornbread","Canned",NA,"Yes",NA,NA,NA,"Corn",NA,"Fruit salad","Green beans/green bean casserole",NA,"Mashed potatoes","Rolls/biscuits","Squash",NA,"Yams/sweet potato casserole",NA,NA,NA,"Buttermilk",NA,"Chocolate",NA,NA,NA,"Pecan","Pumpkin",NA,NA,NA,NA,NA,NA,"Brownies",NA,NA,NA,NA,NA,"Peach cobbler",NA,NA,NA,"Yes","Thanksgiving is local--it will take place in the town I live in",NA,"12","Yes","Yes","Yes","No",NA,"Suburban","45 - 59","Female","$25,000 to $49,999","West South Central"
"704",4336547916,"Yes","Turkey",NA,"Roasted",NA,"Bread-based",NA,"Homemade",NA,"Yes","Brussel sprouts",NA,NA,NA,NA,NA,NA,NA,"Mashed potatoes",NA,NA,NA,"Yams/sweet potato casserole",NA,NA,"Apple",NA,NA,NA,NA,NA,NA,NA,"Pumpkin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,NA,"No","Thanksgiving is local--it will take place in the town I live in","Macy's Parade","12","No","No","No","No",NA,"Rural","30 - 44","Female","$125,000 to $149,999","South Atlantic"
"705",4336547275,"Yes","Turkey",NA,"Baked",NA,"Bread-based",NA,"Canned",NA,"Yes","Brussel sprouts","Carrots",NA,"Corn","Cornbread","Fruit salad",NA,NA,"Mashed potatoes","Rolls/biscuits",NA,NA,"Yams/sweet potato casserole",NA,NA,"Apple",NA,"Cherry",NA,"Coconut cream",NA,NA,"Pecan","Pumpkin","Sweet Potato",NA,NA,NA,"Apple cobbler",NA,NA,"Carrot cake","Cheesecake","Cookies",NA,"Ice cream",NA,NA,NA,NA,"Yes","Thanksgiving is happening at my home--I won't travel at all","Macy's Parade","17","Yes","Yes","No","No",NA,"Rural","60+","Female","$25,000 to $49,999","Middle Atlantic"
"706",4336546028,"Yes","Turkey",NA,"Baked",NA,"Bread-based",NA,"Canned",NA,"Yes",NA,NA,NA,NA,NA,NA,"Green beans/green bean casserole",NA,"Mashed potatoes",NA,NA,NA,"Yams/sweet potato casserole",NA,NA,NA,NA,NA,"Chocolate",NA,NA,NA,NA,"Pumpkin",NA,NA,NA,NA,NA,NA,NA,NA,"Cheesecake",NA,NA,NA,NA,NA,NA,NA,"No","Thanksgiving is happening at my home--I won't travel at all","Macy's Parade","10 or younger","No","No","Yes","No",NA,"Suburban","30 - 44","Female","$200,000 and up","West South Central"
"707",4336544071,"Yes","Turkey",NA,"Baked",NA,"Bread-based",NA,"Canned",NA,"Yes",NA,NA,NA,"Corn","Cornbread",NA,"Green beans/green bean casserole","Macaroni and cheese","Mashed potatoes","Rolls/biscuits",NA,NA,"Yams/sweet potato casserole",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pecan",NA,"Sweet Potato",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Peach cobbler",NA,"Other (please specify)","Cake (not carrot)","Yes","Thanksgiving is out of town and far away--I have to drive several hours or fly",NA,"21 or older","No","No","Yes","No",NA,"Urban","45 - 59","Female","$50,000 to $74,999","West South Central"
"708",4336543220,"Yes","Turkey",NA,"Baked",NA,"Bread-based",NA,"Canned",NA,"Yes",NA,"Carrots",NA,NA,NA,"Fruit salad","Green beans/green bean casserole",NA,NA,"Rolls/biscuits",NA,NA,NA,NA,NA,"Apple",NA,NA,NA,NA,NA,NA,"Pecan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ice cream",NA,NA,NA,NA,"No","Thanksgiving is happening at my home--I won't travel at all","Macy's Parade","10 or younger","Yes","No","Yes","No",NA,"Rural","45 - 59","Female","$200,000 and up","East North Central"
"709",4336541332,"Yes","Other (please specify)","turkey, ham. vegetarian for me.","Baked",NA,"Bread-based",NA,"Canned",NA,"Yes",NA,NA,NA,"Corn","Cornbread",NA,"Green beans/green bean casserole",NA,"Mashed potatoes","Rolls/biscuits","Squash",NA,"Yams/sweet potato casserole",NA,NA,NA,NA,NA,"Chocolate","Coconut cream",NA,NA,NA,"Pumpkin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,NA,"Yes","Thanksgiving is local--it will take place in the town I live in","Macy's Parade","21 or older","No","No","No","No",NA,"Suburban","60+","Female","$10,000 to $24,999","South Atlantic"
"710",4336540513,"Yes","Turkey",NA,"Roasted",NA,"Bread-based",NA,"Homemade",NA,"Yes","Brussel sprouts",NA,NA,NA,"Cornbread",NA,"Green beans/green bean casserole",NA,"Mashed potatoes","Rolls/biscuits",NA,NA,"Yams/sweet potato casserole",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pumpkin",NA,NA,"Other (please specify)","mincemeat",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,NA,"Yes","Thanksgiving is local--it will take place in the town I live in","Macy's Parade","13","Yes","No","No","No",NA,"Suburban","45 - 59","Female","$175,000 to $199,999","Middle Atlantic"
"711",4336539326,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18 - 29","Female","Prefer not to answer",NA
"712",4336535098,"Yes","Turkey",NA,"Roasted",NA,"Bread-based",NA,"Canned",NA,"Yes",NA,NA,NA,NA,NA,"Fruit salad",NA,NA,"Mashed potatoes","Rolls/biscuits","Squash",NA,"Yams/sweet potato casserole",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pecan","Pumpkin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other (please specify)","Pecan and pumpkin pie","Yes","Thanksgiving is happening at my home--I won't travel at all","Macy's Parade","10 or younger","Yes","No","Yes","No",NA,"Suburban","60+","Female","$100,000 to $124,999","South Atlantic"
"713",4336533400,"Yes","Turkey",NA,"Baked",NA,"Bread-based",NA,"Homemade",NA,"Yes",NA,"Carrots",NA,"Corn",NA,NA,"Green beans/green bean casserole",NA,"Mashed potatoes","Rolls/biscuits",NA,NA,"Yams/sweet potato casserole",NA,NA,"Apple",NA,"Cherry",NA,NA,NA,NA,"Pecan","Pumpkin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,NA,"Yes","Thanksgiving is out of town but not too far--it's a drive of a few hours or less",NA,"10 or younger","No","No","No","No",NA,"Rural","45 - 59","Male","$150,000 to $174,999","West South Central"
"714",4336530685,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45 - 59","Male","$200,000 and up","New England"
"715",4336528209,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30 - 44","Male","$25,000 to $49,999","Pacific"
"716",4336527571,"Yes","Turkey",NA,"Roasted",NA,"Bread-based",NA,"Canned",NA,"Yes",NA,NA,NA,"Corn",NA,"Fruit salad","Green beans/green bean casserole",NA,NA,"Rolls/biscuits",NA,NA,"Yams/sweet potato casserole",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pecan","Pumpkin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,NA,"Yes","Thanksgiving is local--it will take place in the town I live in","Macy's Parade","10 or younger","No","No","No","No",NA,"Suburban","60+","Male","$25,000 to $49,999","East North Central"
